Reference,Item number,Type,Word,Books Count,Books Total Count,Books Frequency per 1000 words,COCA Count,COCA Total Count,COCA Frequency per 1000 words,Movies Count,Movies Total Count,Movies Frequency per 1000 words,CHILDES Count,CHILDES Total Count,CHILDES Frequency per 1000 words,Average Frequency per 1000 Words
Tong et al. (2011),585,Input,stood,40,199877,0.2001230756915503,1691,5536628,0.305420555616162,2,66112,0.0302516940948693,75,3826525,0.01960002875,0.1388488385381454
Tong et al. (2011),585,Target,stand,46,199877,0.2301415370452828,1059,5536628,0.1912716548773007,17,66112,0.2571393998063891,956,3826525,0.2498350331,0.23209690620724316
Tong et al. (2011),586,Input,lose,5,199877,0.0250153844614437,617,5536628,0.111439670499806,11,66112,0.1663843175217812,246,3826525,0.06428809429,0.09178186669325773
Tong et al. (2011),586,Target,lost,52,199877,0.2601599983990154,1345,5536628,0.2429276447686209,13,66112,0.1966360116166505,553,3826525,0.1445175453,0.21106030002107173
Tong et al. (2011),587,Input,say,226,199877,1.130695377657259,4718,5536628,0.8521432178575118,128,66112,1.936108422071636,8290,3826525,2.166456511,1.5213508821466017
Tong et al. (2011),587,Target,said,1882,199877,9.415790711287444,20477,5536628,3.698460507008959,84,66112,1.270571151984511,5191,3826525,1.356583323,3.9353514233202285
Tong et al. (2011),588,Input,child,37,199877,0.185113845014684,6346,5536628,1.1461850064696415,20,66112,0.3025169409486931,231,3826525,0.06036808854,0.42354597024325463
Tong et al. (2011),588,Target,children,139,199877,0.6954276880281373,5853,5536628,1.0571416392793591,7,66112,0.1058809293320425,715,3826525,0.1868536074,0.5113259660098848
Tong et al. (2011),589,Input,kept,53,199877,0.2651630752913042,1206,5536628,0.2178221112200422,3,66112,0.0453775411423039,165,3826525,0.04312006324,0.14287069772341254
Tong et al. (2011),589,Target,keep,89,199877,0.4452738434136994,3490,5536628,0.6303475689535218,38,66112,0.574782187802517,1781,3826525,0.4654353493,0.5289597373674345
Tong et al. (2011),590,Input,taller,5,199877,0.0250153844614437,128,5536628,0.0231187647066048,1,66112,0.0151258470474346,74,3826525,0.01933869503,0.020649672811370777
Tong et al. (2011),590,Target,tall,36,199877,0.1801107681223952,828,5536628,0.1495495091958499,2,66112,0.0302516940948693,409,3826525,0.1068854901,0.11669936537827859
Tong et al. (2011),591,Input,fun,142,199877,0.7104369187050036,1697,5536628,0.3065042477117841,14,66112,0.2117618586640851,1322,3826525,0.3454831734,0.3935465496202182
Tong et al. (2011),591,Target,funny,46,199877,0.2301415370452828,620,5536628,0.111981516547617,17,66112,0.2571393998063891,1874,3826525,0.489739385,0.27225045959982225
Tong et al. (2011),592,Input,bake,6,199877,0.0300184613537325,266,5536628,0.0480436829059131,0,66112,0.0,86,3826525,0.02247469963,0.0251342109724114
Tong et al. (2011),592,Target,baker,16,199877,0.0800492302766201,153,5536628,0.0276341484383635,0,66112,0.0,27,3826525,0.007056010349,0.0286848472659959
Tong et al. (2011),593,Input,sun,155,199877,0.7754769183047574,1249,5536628,0.2255885712386673,10,66112,0.1512584704743465,596,3826525,0.1557548951,0.32701971377944283
Tong et al. (2011),593,Target,sunny,23,199877,0.1150707685226414,147,5536628,0.0265504563427414,0,66112,0.0,110,3826525,0.02874670883,0.0425919834238457
Tong et al. (2011),594,Input,work,118,199877,0.5903630732900734,4235,5536628,0.7649060041599327,48,66112,0.7260406582768635,1849,3826525,0.483206042,0.6411289444317174
Tong et al. (2011),594,Target,worker,3,199877,0.0150092306768662,194,5536628,0.0350393777584479,23,66112,0.347894482090997,27,3826525,0.007056010349,0.10124977521882778
Tong et al. (2011),595,Input,deep,66,199877,0.330203074891058,1344,5536628,0.2427470294193505,3,66112,0.0453775411423039,131,3826525,0.03423471688,0.1631405905831781
Tong et al. (2011),595,Target,depth,2,199877,0.0100061537845775,44,5536628,0.0079470753678954,0,66112,0.0,0,3826525,0.0,0.004488307288118225
Tong et al. (2011),596,Input,action,5,199877,0.0250153844614437,489,5536628,0.0883209057932012,5,66112,0.0756292352371732,20,3826525,0.005226674332,0.04854804995595453
Tong et al. (2011),596,Target,act,21,199877,0.1050646147380639,558,5536628,0.1007833648928553,12,66112,0.1815101645692158,78,3826525,0.0203840299,0.10193554352503376
Tong et al. (2011),597,Input,art,7,199877,0.0350215382460213,510,5536628,0.0921138281278785,2,66112,0.0302516940948693,70,3826525,0.01829336016,0.043920105157192274
Tong et al. (2011),597,Target,artist,1,199877,0.0050030768922887,170,5536628,0.0307046093759595,2,66112,0.0302516940948693,43,3826525,0.01123734981,0.019299182543279378
Tong et al. (2011),598,Input,wide,39,199877,0.1951199987992615,787,5536628,0.1421442798757655,1,66112,0.0151258470474346,175,3826525,0.04573340041,0.0995308815331154
Tong et al. (2011),598,Target,width,0,199877,0.0,26,5536628,0.0046959990810291,0,66112,0.0,0,3826525,0.0,0.001173999770257275
Mahony et al. (2000),599,Input,person,11,199877,0.0550338458151763,1370,5536628,0.2474430285003796,10,66112,0.1512584704743465,469,3826525,0.1225655131,0.1440752144724756
Mahony et al. (2000),599,Target,personal,2,199877,0.0100061537845775,400,5536628,0.07224613970814,5,66112,0.0756292352371732,6,3826525,0.0015680023,0.03986238275747268
Mahony et al. (2000),600,Input,allow,0,199877,0.0,378,5536628,0.0682726020241923,6,66112,0.0907550822846079,5,3826525,0.001306668583,0.04008358822295005
Mahony et al. (2000),600,Target,allowance,1,199877,0.0050030768922887,73,5536628,0.0131849204967355,1,66112,0.0151258470474346,18,3826525,0.004704006899,0.009504462833864698
Mahony et al. (2000),601,Input,beauty,3,199877,0.0150092306768662,358,5536628,0.0646602950387853,2,66112,0.0302516940948693,37,3826525,0.009669347515,0.0298976418313802
Mahony et al. (2000),601,Target,beautiful,49,199877,0.2451507677221491,1144,5536628,0.2066239595652805,21,66112,0.3176427879961278,604,3826525,0.1578455648,0.23181577002088935
Mahony et al. (2000),602,Input,region,0,199877,0.0,104,5536628,0.0187839963241164,0,66112,0.0,0,3826525,0.0,0.0046959990810291
Mahony et al. (2000),602,Target,regional,0,199877,0.0,72,5536628,0.0130043051474652,0,66112,0.0,1,3826525,0.0002613337166,0.0033164097160163003
Mahony et al. (2000),603,Input,bag,26,199877,0.1300799991995077,1106,5536628,0.1997605762930072,3,66112,0.0453775411423039,1217,3826525,0.3180431331,0.17331531243370468
Mahony et al. (2000),603,Target,baggage,2,199877,0.0100061537845775,28,5536628,0.0050572297795698,0,66112,0.0,4,3826525,0.001045334866,0.004027179607536825
Mahony et al. (2000),604,Input,pity,1,199877,0.0050030768922887,92,5536628,0.0166166121328722,3,66112,0.0453775411423039,6,3826525,0.0015680023,0.017141308116866198
Mahony et al. (2000),604,Target,pitiful,0,199877,0.0,14,5536628,0.0025286148897849,0,66112,0.0,1,3826525,0.0002613337166,0.000697487151596225
Mahony et al. (2000),605,Input,parent,4,199877,0.020012307569155,750,5536628,0.1354615119527626,1,66112,0.0151258470474346,21,3826525,0.005488008049,0.04402191865458805
Mahony et al. (2000),605,Target,parental,0,199877,0.0,120,5536628,0.021673841912442,0,66112,0.0,0,3826525,0.0,0.0054184604781105
Mahony et al. (2000),606,Input,history,2,199877,0.0100061537845775,690,5536628,0.1246245909965415,14,66112,0.2117618586640851,24,3826525,0.006272009199,0.08816615316105102
Mahony et al. (2000),606,Target,historic,0,199877,0.0,73,5536628,0.0131849204967355,0,66112,0.0,1,3826525,0.0002613337166,0.003361563553333875
Mahony et al. (2000),607,Input,atom,0,199877,0.0,5,5536628,0.0009030767463517,0,66112,0.0,0,3826525,0.0,0.000225769186587925
Mahony et al. (2000),607,Target,atomic,0,199877,0.0,36,5536628,0.0065021525737326,4,66112,0.0605033881897386,0,3826525,0.0,0.0167513851908678
Mahony et al. (2000),608,Input,superior,0,199877,0.0,56,5536628,0.0101144595591396,1,66112,0.0151258470474346,1,3826525,0.0002613337166,0.0063754100807935496
Mahony et al. (2000),608,Target,superiority,0,199877,0.0,5,5536628,0.0009030767463517,0,66112,0.0,0,3826525,0.0,0.000225769186587925
Mahony et al. (2000),609,Input,poet,0,199877,0.0,97,5536628,0.0175196888792239,3,66112,0.0453775411423039,3,3826525,0.0007840011499,0.015920307792856952
Mahony et al. (2000),609,Target,poetic,0,199877,0.0,15,5536628,0.0027092302390552,1,66112,0.0151258470474346,1,3826525,0.0002613337166,0.00452410275077245
Mahony et al. (2000),610,Input,participate,0,199877,0.0,126,5536628,0.0227575340080641,0,66112,0.0,3,3826525,0.0007840011499,0.005885383789491026
Mahony et al. (2000),610,Target,participation,0,199877,0.0,53,5536628,0.0095726135113285,0,66112,0.0,0,3826525,0.0,0.002393153377832125
Mahony et al. (2000),611,Input,deep,66,199877,0.330203074891058,1344,5536628,0.2427470294193505,3,66112,0.0453775411423039,131,3826525,0.03423471688,0.1631405905831781
Mahony et al. (2000),611,Target,depth,2,199877,0.0100061537845775,44,5536628,0.0079470753678954,0,66112,0.0,0,3826525,0.0,0.004488307288118225
Mahony et al. (2000),612,Input,sincere,0,199877,0.0,22,5536628,0.0039735376839477,0,66112,0.0,1,3826525,0.0002613337166,0.0010587178501369249
Mahony et al. (2000),612,Target,sincerity,0,199877,0.0,6,5536628,0.0010836920956221,0,66112,0.0,0,3826525,0.0,0.000270923023905525
Mahony et al. (2000),613,Input,supervise,1,199877,0.0050030768922887,24,5536628,0.0043347683824884,0,66112,0.0,0,3826525,0.0,0.002334461318694275
Mahony et al. (2000),613,Target,supervision,1,199877,0.0050030768922887,76,5536628,0.0137267665445466,0,66112,0.0,3,3826525,0.0007840011499,0.004878461146683825
Mahony et al. (2000),614,Input,meter,0,199877,0.0,99,5536628,0.0178809195777646,0,66112,0.0,17,3826525,0.004442673183,0.00558089819019115
Mahony et al. (2000),614,Target,metric,0,199877,0.0,7,5536628,0.0012643074448924,0,66112,0.0,0,3826525,0.0,0.0003160768612231
Mahony et al. (2000),615,Input,nature,3,199877,0.0150092306768662,381,5536628,0.0688144480720033,5,66112,0.0756292352371732,19,3826525,0.004965340616,0.041104563650510684
Mahony et al. (2000),615,Target,natural,2,199877,0.0100061537845775,434,5536628,0.0783870615833319,8,66112,0.1210067763794772,40,3826525,0.01045334866,0.05496333510184665
Mahony et al. (2000),616,Input,add,3,199877,0.0150092306768662,731,5536628,0.1320298203166259,2,66112,0.0302516940948693,100,3826525,0.02613337166,0.050856029187090354
Mahony et al. (2000),616,Target,addition,0,199877,0.0,230,5536628,0.0415415303321805,0,66112,0.0,9,3826525,0.00235200345,0.010973383445545125
Mahony et al. (2000),617,Input,associate,0,199877,0.0,89,5536628,0.0160747660850611,0,66112,0.0,1,3826525,0.0002613337166,0.0040840249504152755
Mahony et al. (2000),617,Target,association,0,199877,0.0,259,5536628,0.0467793754610206,0,66112,0.0,3,3826525,0.0007840011499,0.01189084415273015
Mahony et al. (2000),618,Input,concentrate,0,199877,0.0,129,5536628,0.0232993800558751,1,66112,0.0151258470474346,16,3826525,0.004181339466,0.010651641642327426
Mahony et al. (2000),618,Target,concentration,0,199877,0.0,74,5536628,0.0133655358460059,0,66112,0.0,6,3826525,0.0015680023,0.003733384536501475
Mahony et al. (2000),619,Input,divide,0,199877,0.0,86,5536628,0.0155329200372501,0,66112,0.0,4,3826525,0.001045334866,0.004144563725812525
Mahony et al. (2000),619,Target,division,0,199877,0.0,128,5536628,0.0231187647066048,0,66112,0.0,2,3826525,0.0005226674332,0.0059103580349512
Mahony et al. (2000),620,Input,relate,0,199877,0.0,60,5536628,0.010836920956221,0,66112,0.0,1,3826525,0.0002613337166,0.00277456366820525
Mahony et al. (2000),620,Target,relation,0,199877,0.0,13,5536628,0.0023479995405145,0,66112,0.0,0,3826525,0.0,0.000586999885128625
Mahony et al. (2000),621,Input,decide,8,199877,0.04002461513831,391,5536628,0.0706206015647069,2,66112,0.0302516940948693,130,3826525,0.03397338316,0.04371757348947155
Mahony et al. (2000),621,Target,decision,1,199877,0.0050030768922887,323,5536628,0.058338757814323,3,66112,0.0453775411423039,20,3826525,0.005226674332,0.0284865125452289
Mahony et al. (2000),622,Input,reduce,0,199877,0.0,148,5536628,0.0267310716920118,0,66112,0.0,2,3826525,0.0005226674332,0.0068134347813029504
Mahony et al. (2000),622,Target,reduction,0,199877,0.0,16,5536628,0.0028898455883256,0,66112,0.0,6,3826525,0.0015680023,0.0011144619720814
Mahony et al. (2000),623,Input,sign,22,199877,0.1100676916303526,827,5536628,0.1493688938465795,7,66112,0.1058809293320425,193,3826525,0.05043740731,0.10393873052974366
Mahony et al. (2000),623,Target,signature,0,199877,0.0,41,5536628,0.0074052293200843,0,66112,0.0,0,3826525,0.0,0.001851307330021075
Mahony et al. (2000),624,Input,resign,0,199877,0.0,13,5536628,0.0023479995405145,0,66112,0.0,0,3826525,0.0,0.000586999885128625
Mahony et al. (2000),624,Target,resignation,0,199877,0.0,19,5536628,0.0034316916361366,0,66112,0.0,0,3826525,0.0,0.00085792290903415
Mahony et al. (2000),625,Input,bomb,0,199877,0.0,74,5536628,0.0133655358460059,8,66112,0.1210067763794772,9,3826525,0.00235200345,0.034181078918870775
Mahony et al. (2000),625,Target,bombard,0,199877,0.0,5,5536628,0.0009030767463517,0,66112,0.0,0,3826525,0.0,0.000225769186587925
Mahony et al. (2000),626,Input,crumb,1,199877,0.0050030768922887,12,5536628,0.0021673841912442,0,66112,0.0,17,3826525,0.004442673183,0.002903283566633225
Mahony et al. (2000),626,Target,crumble,2,199877,0.0100061537845775,37,5536628,0.0066827679230029,0,66112,0.0,9,3826525,0.00235200345,0.0047602312893951
Mahony et al. (2000),627,Input,sign,22,199877,0.1100676916303526,827,5536628,0.1493688938465795,7,66112,0.1058809293320425,193,3826525,0.05043740731,0.10393873052974366
Mahony et al. (2000),627,Target,signal,5,199877,0.0250153844614437,177,5536628,0.0319689168208519,2,66112,0.0302516940948693,45,3826525,0.01176001725,0.024749003156791228
Mahony et al. (2000),628,Input,knowledge,0,199877,0.0,286,5536628,0.0516559898913201,3,66112,0.0453775411423039,4,3826525,0.001045334866,0.024519716474906
Mahony et al. (2000),628,Target,acknowledge,0,199877,0.0,74,5536628,0.0133655358460059,0,66112,0.0,1,3826525,0.0002613337166,0.0034067173906514752
Wolter & Pike (2015),629,Input,cook,18,199877,0.0900553840611976,540,5536628,0.097532288605989,4,66112,0.0605033881897386,434,3826525,0.113418833,0.0903774734642313
Wolter & Pike (2015),629,Target,cookery,0,199877,0.0,3,5536628,0.000541846047811,0,66112,0.0,0,3826525,0.0,0.00013546151195275
Wolter & Pike (2015),630,Input,equalize,0,199877,0.0,1,5536628,0.0001806153492703,0,66112,0.0,0,3826525,0.0,4.5153837317575e-05
Wolter & Pike (2015),630,Target,equalize,0,199877,0.0,1,5536628,0.0001806153492703,0,66112,0.0,0,3826525,0.0,4.5153837317575e-05
Wolter & Pike (2015),631,Input,odd,1,199877,0.0050030768922887,290,5536628,0.0523784512884015,3,66112,0.0453775411423039,66,3826525,0.0172480253,0.030001773655748524
Wolter & Pike (2015),631,Target,oddity,0,199877,0.0,3,5536628,0.000541846047811,0,66112,0.0,0,3826525,0.0,0.00013546151195275
Wolter & Pike (2015),632,Input,odor,1,199877,0.0050030768922887,49,5536628,0.0088501521142471,0,66112,0.0,2,3826525,0.0005226674332,0.0035939741099339497
Wolter & Pike (2015),632,Target,odorous,0,199877,0.0,4,5536628,0.0007224613970814,0,66112,0.0,0,3826525,0.0,0.00018061534927035
Wolter & Pike (2015),633,Input,puzzle,13,199877,0.0650399995997538,77,5536628,0.0139073818938169,0,66112,0.0,810,3826525,0.2116803105,0.07265692299839267
Wolter & Pike (2015),633,Target,puzzlement,0,199877,0.0,2,5536628,0.0003612306985407,0,66112,0.0,0,3826525,0.0,9.0307674635175e-05
Wolter & Pike (2015),634,Input,secret,35,199877,0.1751076912301065,617,5536628,0.111439670499806,18,66112,0.2722652468538238,119,3826525,0.03109871228,0.1474778302159341
Wolter & Pike (2015),634,Target,secretive,0,199877,0.0,13,5536628,0.0023479995405145,0,66112,0.0,0,3826525,0.0,0.000586999885128625
Wolter & Pike (2015),635,Input,wish,43,199877,0.2151323063684165,888,5536628,0.1603864301520709,31,66112,0.4689012584704743,238,3826525,0.06219742456,0.2266543548877404
Wolter & Pike (2015),635,Target,wishful,0,199877,0.0,3,5536628,0.000541846047811,0,66112,0.0,3,3826525,0.0007840011499,0.00033146179942775
Wolter & Pike (2015),636,Input,ocean,34,199877,0.1701046143378177,394,5536628,0.0711624476125179,1,66112,0.0151258470474346,207,3826525,0.05409607934,0.07762224708444254
Wolter & Pike (2015),636,Target,oceanaut,0,199877,0.0,0,5536628,0.0,0,66112,0.0,0,3826525,0.0,0.0
Wolter & Pike (2015),637,Input,yellow,123,199877,0.6153784577515172,643,5536628,0.1161356695808351,5,66112,0.0756292352371732,1791,3826525,0.4680486865,0.31879801226738136
Wolter & Pike (2015),637,Target,yellowing,0,199877,0.0,4,5536628,0.0007224613970814,0,66112,0.0,0,3826525,0.0,0.00018061534927035
Wolter & Pike (2015),638,Input,cover,9,199877,0.0450276920305988,588,5536628,0.1062018253709658,0,66112,0.0,353,3826525,0.09225080197,0.06087007984289115
Wolter & Pike (2015),638,Target,coverlet,0,199877,0.0,11,5536628,0.0019867688419738,0,66112,0.0,0,3826525,0.0,0.00049669221049345
Wolter & Pike (2015),639,Input,crazy,12,199877,0.060036922707465,591,5536628,0.1067436714187769,23,66112,0.347894482090997,210,3826525,0.05488008049,0.14238878917680975
Wolter & Pike (2015),639,Target,craziness,0,199877,0.0,2,5536628,0.0003612306985407,0,66112,0.0,2,3826525,0.0005226674332,0.00022097453293517497
Wolter & Pike (2015),640,Input,pay,15,199877,0.0750461533843313,846,5536628,0.1528005854827162,16,66112,0.2420135527589545,239,3826525,0.06245875827,0.1330797624740005
Wolter & Pike (2015),640,Target,payee,0,199877,0.0,0,5536628,0.0,0,66112,0.0,0,3826525,0.0,0.0
Wolter & Pike (2015),641,Input,touch,23,199877,0.1150707685226414,597,5536628,0.107827363514399,11,66112,0.1663843175217812,890,3826525,0.2325870078,0.1554673643397054
Wolter & Pike (2015),641,Target,touchily,0,199877,0.0,0,5536628,0.0,0,66112,0.0,0,3826525,0.0,0.0
Wolter & Pike (2015),642,Input,game,46,199877,0.2301415370452828,1901,5536628,0.3433497789629355,4,66112,0.0605033881897386,1076,3826525,0.2811950791,0.22879744582448924
Wolter & Pike (2015),642,Target,gaming,0,199877,0.0,9,5536628,0.0016255381434331,0,66112,0.0,0,3826525,0.0,0.000406384535858275
Wolter & Pike (2015),643,Input,guess,30,199877,0.1500923067686627,1101,5536628,0.1988574995466554,40,66112,0.6050338818973863,1427,3826525,0.3729232136,0.3317267254531761
Wolter & Pike (2015),643,Target,guesser,0,199877,0.0,0,5536628,0.0,0,66112,0.0,0,3826525,0.0,0.0
Wolter & Pike (2015),644,Input,age,2,199877,0.0100061537845775,1798,5536628,0.3247463979880894,3,66112,0.0453775411423039,85,3826525,0.02221336591,0.1005858647062427
Wolter & Pike (2015),644,Target,ageist,0,199877,0.0,0,5536628,0.0,0,66112,0.0,0,3826525,0.0,0.0
Nagy et al. (2003),645,Input,climber,3,199877,0.0150092306768662,64,5536628,0.0115593823533024,0,66112,0.0,5,3826525,0.001306668583,0.00696882040329215
Nagy et al. (2003),645,Target,climb,29,199877,0.145089229876374,462,5536628,0.0834442913629017,4,66112,0.0605033881897386,313,3826525,0.0817974533,0.09270859068225357
Nagy et al. (2003),646,Input,personal,2,199877,0.0100061537845775,400,5536628,0.07224613970814,5,66112,0.0756292352371732,6,3826525,0.0015680023,0.03986238275747268
Nagy et al. (2003),646,Target,person,11,199877,0.0550338458151763,1370,5536628,0.2474430285003796,10,66112,0.1512584704743465,469,3826525,0.1225655131,0.1440752144724756
Nagy et al. (2003),647,Input,sunny,23,199877,0.1150707685226414,147,5536628,0.0265504563427414,0,66112,0.0,110,3826525,0.02874670883,0.0425919834238457
Nagy et al. (2003),647,Target,sun,155,199877,0.7754769183047574,1249,5536628,0.2255885712386673,10,66112,0.1512584704743465,596,3826525,0.1557548951,0.32701971377944283
Nagy et al. (2003),648,Input,flight,3,199877,0.0150092306768662,353,5536628,0.0637572182924335,0,66112,0.0,8,3826525,0.002090669733,0.020214279675574924
Nagy et al. (2003),648,Target,fly,89,199877,0.4452738434136994,715,5536628,0.1291399747283003,16,66112,0.2420135527589545,648,3826525,0.1693442484,0.24644290482523856
Nagy et al. (2003),649,Input,relative,0,199877,0.0,65,5536628,0.0117399977025727,0,66112,0.0,3,3826525,0.0007840011499,0.003130999713118175
Nagy et al. (2003),649,Target,relate,0,199877,0.0,60,5536628,0.010836920956221,0,66112,0.0,1,3826525,0.0002613337166,0.00277456366820525
Nagy et al. (2003),650,Input,rainy,8,199877,0.04002461513831,60,5536628,0.010836920956221,1,66112,0.0151258470474346,26,3826525,0.006794676632,0.0181955149434914
Nagy et al. (2003),650,Target,rain,65,199877,0.3251999979987692,673,5536628,0.1215541300589456,6,66112,0.0907550822846079,334,3826525,0.08728546135,0.15619866792308068
Nagy et al. (2003),651,Input,depth,2,199877,0.0100061537845775,44,5536628,0.0079470753678954,0,66112,0.0,0,3826525,0.0,0.004488307288118225
Nagy et al. (2003),651,Target,deep,66,199877,0.330203074891058,1344,5536628,0.2427470294193505,3,66112,0.0453775411423039,131,3826525,0.03423471688,0.1631405905831781
Nagy et al. (2003),652,Input,battle,7,199877,0.0350215382460213,445,5536628,0.0803738304253058,5,66112,0.0756292352371732,16,3826525,0.004181339466,0.04880148584362507
Nagy et al. (2003),652,Target,bat,30,199877,0.1500923067686627,299,5536628,0.0540039894318346,6,66112,0.0907550822846079,192,3826525,0.05017607359,0.08625686301877629
Nagy et al. (2003),653,Input,reasonable,0,199877,0.0,97,5536628,0.0175196888792239,3,66112,0.0453775411423039,8,3826525,0.002090669733,0.01624697493863195
Nagy et al. (2003),653,Target,reason,7,199877,0.0350215382460213,801,5536628,0.1446728947655504,15,66112,0.2268877057115198,207,3826525,0.05409607934,0.11516955451577288
Nagy et al. (2003),654,Input,adorable,2,199877,0.0100061537845775,65,5536628,0.0117399977025727,0,66112,0.0,5,3826525,0.001306668583,0.00576320501753755
Nagy et al. (2003),654,Target,adore,1,199877,0.0050030768922887,24,5536628,0.0043347683824884,0,66112,0.0,3,3826525,0.0007840011499,0.002530461606169275
Nagy et al. (2003),655,Input,national,1,199877,0.0050030768922887,1138,5536628,0.2055402674696584,6,66112,0.0907550822846079,5,3826525,0.001306668583,0.07565127380738874
Nagy et al. (2003),655,Target,nation,0,199877,0.0,225,5536628,0.0406384535858287,3,66112,0.0453775411423039,5,3826525,0.001306668583,0.02183066582778315
Nagy et al. (2003),656,Input,imaginary,0,199877,0.0,96,5536628,0.0173390735299536,0,66112,0.0,4,3826525,0.001045334866,0.004596102098988399
Nagy et al. (2003),656,Target,imagine,3,199877,0.0150092306768662,444,5536628,0.0801932150760354,5,66112,0.0756292352371732,67,3826525,0.01750935901,0.0470852600000187
Nagy et al. (2003),657,Input,thinker,1,199877,0.0050030768922887,7,5536628,0.0012643074448924,0,66112,0.0,0,3826525,0.0,0.001566846084295275
Nagy et al. (2003),657,Target,think,257,199877,1.285790761318211,6346,5536628,1.1461850064696415,233,66112,3.5243223620522746,15015,3826525,3.923925755,2.470055971210032
Nagy et al. (2003),658,Input,laughter,9,199877,0.0450276920305988,225,5536628,0.0406384535858287,1,66112,0.0151258470474346,9,3826525,0.00235200345,0.025785999028465525
Nagy et al. (2003),658,Target,laugh,24,199877,0.1200738454149301,615,5536628,0.1110784398012653,14,66112,0.2117618586640851,133,3826525,0.03475738431,0.11941788204757012
Nagy et al. (2003),659,Input,global,0,199877,0.0,50,5536628,0.0090307674635175,0,66112,0.0,0,3826525,0.0,0.002257691865879375
Nagy et al. (2003),659,Target,globe,2,199877,0.0100061537845775,50,5536628,0.0090307674635175,0,66112,0.0,15,3826525,0.003920005749,0.00573923174927375
Nagy et al. (2003),660,Input,movement,2,199877,0.0100061537845775,244,5536628,0.0440701452219654,2,66112,0.0302516940948693,10,3826525,0.002613337166,0.02173533256685305
Nagy et al. (2003),660,Target,move,51,199877,0.2551569215067266,1354,5536628,0.244553182912054,25,66112,0.3781461761858664,1464,3826525,0.3825925611,0.3151122104261618
Nagy et al. (2003),661,Input,tension,0,199877,0.0,84,5536628,0.0151716893387094,0,66112,0.0,0,3826525,0.0,0.00379292233467735
Nagy et al. (2003),661,Target,tense,0,199877,0.0,77,5536628,0.0139073818938169,1,66112,0.0151258470474346,5,3826525,0.001306668583,0.007584974381062875
Nagy et al. (2003),662,Input,reality,0,199877,0.0,250,5536628,0.0451538373175875,0,66112,0.0,0,3826525,0.0,0.011288459329396875
Nagy et al. (2003),662,Target,real,37,199877,0.185113845014684,1844,5536628,0.3330547040545256,38,66112,0.574782187802517,989,3826525,0.2584590457,0.33785244564293165
Nagy et al. (2003),663,Input,sanity,0,199877,0.0,29,5536628,0.0052378451288401,0,66112,0.0,0,3826525,0.0,0.001309461282210025
Nagy et al. (2003),663,Target,sane,0,199877,0.0,21,5536628,0.0037929223346773,0,66112,0.0,1,3826525,0.0002613337166,0.001013564012819325
Nagy et al. (2003),664,Input,donation,0,199877,0.0,22,5536628,0.0039735376839477,0,66112,0.0,0,3826525,0.0,0.000993384420986925
Nagy et al. (2003),664,Target,donate,3,199877,0.0150092306768662,37,5536628,0.0066827679230029,0,66112,0.0,1,3826525,0.0002613337166,0.005488333079117275
Nagy et al. (2003),665,Input,dinner,47,199877,0.2351446139375716,1113,5536628,0.2010248837378996,16,66112,0.2420135527589545,919,3826525,0.2401656856,0.22958718400860645
Nagy et al. (2003),665,Target,dine,3,199877,0.0150092306768662,20,5536628,0.003612306985407,0,66112,0.0,0,3826525,0.0,0.0046553844155683005
Nagy et al. (2003),666,Input,twelfth,1,199877,0.0050030768922887,25,5536628,0.0045153837317587,0,66112,0.0,19,3826525,0.004965340616,0.00362095031001185
Nagy et al. (2003),666,Target,twelve,5,199877,0.0250153844614437,250,5536628,0.0451538373175875,2,66112,0.0302516940948693,278,3826525,0.07265077322,0.04326792227347513
Nagy et al. (2003),667,Input,fortunate,1,199877,0.0050030768922887,49,5536628,0.0088501521142471,0,66112,0.0,1,3826525,0.0002613337166,0.00352864068078395
Nagy et al. (2003),667,Target,fortune,1,199877,0.0050030768922887,200,5536628,0.03612306985407,3,66112,0.0453775411423039,3,3826525,0.0007840011499,0.02182192225964065
Nagy et al. (2003),668,Input,painful,0,199877,0.0,158,5536628,0.0285372251847153,2,66112,0.0302516940948693,5,3826525,0.001306668583,0.01502389696564615
Nagy et al. (2003),668,Target,pain,5,199877,0.0250153844614437,699,5536628,0.1262501291399747,7,66112,0.1058809293320425,18,3826525,0.004704006899,0.06546261245811523
Nagy et al. (2003),669,Input,decision,1,199877,0.0050030768922887,323,5536628,0.058338757814323,3,66112,0.0453775411423039,20,3826525,0.005226674332,0.0284865125452289
Nagy et al. (2003),669,Target,decide,8,199877,0.04002461513831,391,5536628,0.0706206015647069,2,66112,0.0302516940948693,130,3826525,0.03397338316,0.04371757348947155
Nagy et al. (2003),670,Input,musical,6,199877,0.0300184613537325,108,5536628,0.0195064577211978,1,66112,0.0151258470474346,35,3826525,0.009146680082,0.018449361551091222
Nagy et al. (2003),670,Target,music,17,199877,0.0850523071689088,872,5536628,0.1574965845637453,5,66112,0.0756292352371732,507,3826525,0.1324961943,0.11266858031745683
Nagy et al. (2003),671,Input,action,5,199877,0.0250153844614437,489,5536628,0.0883209057932012,5,66112,0.0756292352371732,20,3826525,0.005226674332,0.04854804995595453
Nagy et al. (2003),671,Target,act,21,199877,0.1050646147380639,558,5536628,0.1007833648928553,12,66112,0.1815101645692158,78,3826525,0.0203840299,0.10193554352503376
